voltage_list,tap,reg_voltage,vreg,ptratio,v_base,patamar
"[0.9807100296020508, 0.9775500297546387, 0.9775599837303162, 0.9726999998092651, 0.979170024394989]",0,0.98403,123.0,63.496,7967.433714816837,182
"[0.9807100296020508, 0.9775500297546387, 0.9775599837303162, 0.9726899862289429, 0.979170024394989]",0,0.98403,123.0,63.496,7967.433714816837,183
"[0.9807000160217285, 0.9775500297546387, 0.9775500297546387, 0.9726899862289429, 0.9791600108146667]",0,0.98403,123.0,63.496,7967.433714816837,184
"[0.9807000160217285, 0.9775400161743164, 0.9775500297546387, 0.9726899862289429, 0.9791600108146667]",0,0.98402,123.0,63.496,7967.433714816837,185
"[0.9807000160217285, 0.9775400161743164, 0.9775500297546387, 0.9726799726486206, 0.9791600108146667]",0,0.98402,123.0,63.496,7967.433714816837,186
"[0.9806900024414062, 0.9775400161743164, 0.9775400161743164, 0.9726799726486206, 0.9791499972343445]",0,0.98402,123.0,63.496,7967.433714816837,187
"[0.9806900024414062, 0.9775300025939941, 0.9775400161743164, 0.9726700186729431, 0.9791499972343445]",0,0.98401,123.0,63.496,7967.433714816837,188
"[0.9806900024414062, 0.9775300025939941, 0.9775400161743164, 0.9726700186729431, 0.9791499972343445]",0,0.98401,123.0,63.496,7967.433714816837,189
"[0.980679988861084, 0.9775300025939941, 0.9775300025939941, 0.9726700186729431, 0.9791499972343445]",0,0.98401,123.0,63.496,7967.433714816837,190
"[0.980679988861084, 0.9775199890136719, 0.9775300025939941, 0.9726600050926208, 0.9791399836540222]",0,0.98401,123.0,63.496,7967.433714816837,191
"[0.980679988861084, 0.9775199890136719, 0.9775300025939941, 0.9726600050926208, 0.9791399836540222]",0,0.984,123.0,63.496,7967.433714816837,192
"[0.9806699752807617, 0.9775199890136719, 0.9775199890136719, 0.9726600050926208, 0.9791399836540222]",0,0.984,123.0,63.496,7967.433714816837,193
"[0.9806699752807617, 0.9775099754333496, 0.9775199890136719, 0.9726499915122986, 0.9791300296783447]",0,0.984,123.0,63.496,7967.433714816837,194
"[0.9806699752807617, 0.9775099754333496, 0.9775199890136719, 0.9726499915122986, 0.9791300296783447]",0,0.98399,123.0,63.496,7967.433714816837,195
"[0.9806600213050842, 0.9775000214576721, 0.9775099754333496, 0.9726499915122986, 0.9791300296783447]",0,0.98399,123.0,63.496,7967.433714816837,196
"[0.9806600213050842, 0.9775000214576721, 0.9775099754333496, 0.9726399779319763, 0.9791200160980225]",0,0.98399,123.0,63.496,7967.433714816837,197
"[0.9806600213050842, 0.9775000214576721, 0.9775099754333496, 0.9726399779319763, 0.9791200160980225]",0,0.98398,123.0,63.496,7967.433714816837,198
"[0.980650007724762, 0.9774900078773499, 0.9775000214576721, 0.9726399779319763, 0.9791200160980225]",0,0.98398,123.0,63.496,7967.433714816837,199
"[0.980650007724762, 0.9774900078773499, 0.9775000214576721, 0.9726300239562988, 0.9791200160980225]",0,0.98398,123.0,63.496,7967.433714816837,200
"[0.980650007724762, 0.9774900078773499, 0.9774900078773499, 0.9726300239562988, 0.9791100025177002]",0,0.98397,123.0,63.496,7967.433714816837,201
"[0.9806399941444397, 0.9774799942970276, 0.9774900078773499, 0.9726300239562988, 0.9791100025177002]",0,0.98397,123.0,63.496,7967.433714816837,202
"[0.9806399941444397, 0.9774799942970276, 0.9774900078773499, 0.9726200103759766, 0.9791100025177002]",0,0.98397,123.0,63.496,7967.433714816837,203
"[0.9806399941444397, 0.9774799942970276, 0.9774799942970276, 0.9726200103759766, 0.9790999889373779]",0,0.98396,123.0,63.496,7967.433714816837,204
"[0.9806299805641174, 0.9774699807167053, 0.9774799942970276, 0.9726200103759766, 0.9790999889373779]",0,0.98396,123.0,63.496,7967.433714816837,205
"[0.9806299805641174, 0.9774699807167053, 0.9774799942970276, 0.9726099967956543, 0.9790999889373779]",0,0.98396,123.0,63.496,7967.433714816837,206
"[0.9806200265884399, 0.9774699807167053, 0.9774699807167053, 0.9726099967956543, 0.9790899753570557]",0,0.98395,123.0,63.496,7967.433714816837,207
"[0.9806200265884399, 0.9774600267410278, 0.9774699807167053, 0.972599983215332, 0.9790899753570557]",0,0.98395,123.0,63.496,7967.433714816837,208
"[0.9806200265884399, 0.9774600267410278, 0.9774699807167053, 0.972599983215332, 0.9790899753570557]",0,0.98395,123.0,63.496,7967.433714816837,209
"[0.9806100130081177, 0.9774600267410278, 0.9774600267410278, 0.972599983215332, 0.9790899753570557]",0,0.98395,123.0,63.496,7967.433714816837,210
"[0.9806100130081177, 0.9774500131607056, 0.9774600267410278, 0.9725900292396545, 0.9790800213813782]",0,0.98394,123.0,63.496,7967.433714816837,211
"[0.9806100130081177, 0.9774500131607056, 0.9774600267410278, 0.9725900292396545, 0.9790800213813782]",0,0.98394,123.0,63.496,7967.433714816837,212
"[0.9805999994277954, 0.9774500131607056, 0.9774500131607056, 0.9725900292396545, 0.9790800213813782]",0,0.98394,123.0,63.496,7967.433714816837,213
"[0.9805999994277954, 0.9774399995803833, 0.9774500131607056, 0.9725800156593323, 0.9790700078010559]",0,0.98393,123.0,63.496,7967.433714816837,214
"[0.9805999994277954, 0.9774399995803833, 0.9774500131607056, 0.9725800156593323, 0.9790700078010559]",0,0.98393,123.0,63.496,7967.433714816837,215
"[0.9805899858474731, 0.9774399995803833, 0.9774399995803833, 0.9725800156593323, 0.9790700078010559]",0,0.98393,123.0,63.496,7967.433714816837,216
"[0.9805899858474731, 0.977429986000061, 0.9774399995803833, 0.97257000207901, 0.9790599942207336]",0,0.98392,123.0,63.496,7967.433714816837,217
"[0.9805899858474731, 0.977429986000061, 0.9774399995803833, 0.97257000207901, 0.9790599942207336]",0,0.98392,123.0,63.496,7967.433714816837,218
"[0.9805799722671509, 0.977429986000061, 0.977429986000061, 0.97257000207901, 0.9790599942207336]",0,0.98392,123.0,63.496,7967.433714816837,219
"[0.9805799722671509, 0.9774199724197388, 0.977429986000061, 0.9725599884986877, 0.9790599942207336]",0,0.98391,123.0,63.496,7967.433714816837,220
"[0.9805799722671509, 0.9774199724197388, 0.977429986000061, 0.9725599884986877, 0.9790499806404114]",0,0.98391,123.0,63.496,7967.433714816837,221
"[0.9805700182914734, 0.9774199724197388, 0.9774199724197388, 0.9725599884986877, 0.9790499806404114]",0,0.98391,123.0,63.496,7967.433714816837,222
"[0.9805700182914734, 0.9774100184440613, 0.9774199724197388, 0.9725499749183655, 0.9790499806404114]",0,0.9839,123.0,63.496,7967.433714816837,223
"[0.9805700182914734, 0.9774100184440613, 0.9774199724197388, 0.9725499749183655, 0.9790400266647339]",0,0.9839,123.0,63.496,7967.433714816837,224
"[0.9805600047111511, 0.9774100184440613, 0.9774100184440613, 0.9725499749183655, 0.9790400266647339]",0,0.9839,123.0,63.496,7967.433714816837,225
"[0.9805600047111511, 0.977400004863739, 0.9774100184440613, 0.972540020942688, 0.9790400266647339]",0,0.98389,123.0,63.496,7967.433714816837,226
"[0.9805600047111511, 0.977400004863739, 0.9774100184440613, 0.972540020942688, 0.9790400266647339]",0,0.98389,123.0,63.496,7967.433714816837,227
"[0.9805499911308289, 0.977400004863739, 0.977400004863739, 0.9725300073623657, 0.9790300130844116]",0,0.98389,123.0,63.496,7967.433714816837,228
"[0.9805499911308289, 0.9773899912834167, 0.977400004863739, 0.9725300073623657, 0.9790300130844116]",0,0.98389,123.0,63.496,7967.433714816837,229
"[0.9805399775505066, 0.9773899912834167, 0.977400004863739, 0.9725300073623657, 0.9790300130844116]",0,0.98388,123.0,63.496,7967.433714816837,230
"[0.9805399775505066, 0.9773899912834167, 0.9773899912834167, 0.9725199937820435, 0.9790199995040894]",0,0.98388,123.0,63.496,7967.433714816837,231
"[0.9805399775505066, 0.9773799777030945, 0.9773899912834167, 0.9725199937820435, 0.9790199995040894]",0,0.98388,123.0,63.496,7967.433714816837,232
"[0.9805300235748291, 0.9773799777030945, 0.9773899912834167, 0.9725199937820435, 0.9790199995040894]",0,0.98387,123.0,63.496,7967.433714816837,233
"[0.9805300235748291, 0.9773799777030945, 0.9773799777030945, 0.9725099802017212, 0.9790099859237671]",0,0.98387,123.0,63.496,7967.433714816837,234
"[0.9805300235748291, 0.977370023727417, 0.9773799777030945, 0.9725099802017212, 0.9790099859237671]",0,0.98387,123.0,63.496,7967.433714816837,235
"[0.9805200099945068, 0.977370023727417, 0.9773799777030945, 0.9725099802017212, 0.9790099859237671]",0,0.98386,123.0,63.496,7967.433714816837,236
"[0.9805200099945068, 0.977370023727417, 0.977370023727417, 0.9725000262260437, 0.9790099859237671]",0,0.98386,123.0,63.496,7967.433714816837,237
"[0.9805200099945068, 0.9773600101470947, 0.977370023727417, 0.9725000262260437, 0.9789999723434448]",0,0.98386,123.0,63.496,7967.433714816837,238
"[0.9805099964141846, 0.9773600101470947, 0.977370023727417, 0.9725000262260437, 0.9789999723434448]",0,0.98385,123.0,63.496,7967.433714816837,239
"[0.9805099964141846, 0.9773600101470947, 0.9773600101470947, 0.9724900126457214, 0.9789999723434448]",0,0.98385,123.0,63.496,7967.433714816837,240
"[0.9805099964141846, 0.9773499965667725, 0.9773600101470947, 0.9724900126457214, 0.9789900183677673]",0,0.98385,123.0,63.496,7967.433714816837,241
"[0.9805099964141846, 0.9773600101470947, 0.977370023727417, 0.9725000262260437, 0.9789999723434448]",0,0.98385,123.0,63.496,7967.433714816837,242
"[0.9805200099945068, 0.977370023727417, 0.9773799777030945, 0.9725099802017212, 0.9790099859237671]",0,0.98386,123.0,63.496,7967.433714816837,243
"[0.9805300235748291, 0.9773799777030945, 0.9773899912834167, 0.9725199937820435, 0.9790199995040894]",0,0.98387,123.0,63.496,7967.433714816837,244
"[0.9805399775505066, 0.9773899912834167, 0.9773899912834167, 0.9725300073623657, 0.9790300130844116]",0,0.98388,123.0,63.496,7967.433714816837,245
"[0.9805499911308289, 0.977400004863739, 0.977400004863739, 0.972540020942688, 0.9790400266647339]",0,0.98388,123.0,63.496,7967.433714816837,246
"[0.9805499911308289, 0.977400004863739, 0.9774100184440613, 0.9725499749183655, 0.9790499806404114]",0,0.98389,123.0,63.496,7967.433714816837,247
"[0.9805600047111511, 0.9774100184440613, 0.9774199724197388, 0.9725599884986877, 0.9790599942207336]",0,0.9839,123.0,63.496,7967.433714816837,248
"[0.9805700182914734, 0.9774199724197388, 0.977429986000061, 0.97257000207901, 0.9790599942207336]",0,0.9839,123.0,63.496,7967.433714816837,249
"[0.9805799722671509, 0.977429986000061, 0.9774399995803833, 0.9725800156593323, 0.9790700078010559]",0,0.98391,123.0,63.496,7967.433714816837,250
"[0.9805799722671509, 0.9774399995803833, 0.9774500131607056, 0.9725900292396545, 0.9790800213813782]",0,0.98392,123.0,63.496,7967.433714816837,251
"[0.9805899858474731, 0.9774500131607056, 0.9774500131607056, 0.972599983215332, 0.9790899753570557]",0,0.98392,123.0,63.496,7967.433714816837,252
"[0.9805999994277954, 0.9774600267410278, 0.9774600267410278, 0.9726099967956543, 0.9790999889373779]",0,0.98393,123.0,63.496,7967.433714816837,253
"[0.9806100130081177, 0.9774600267410278, 0.9774699807167053, 0.9726200103759766, 0.9791100025177002]",0,0.98394,123.0,63.496,7967.433714816837,254
"[0.9806200265884399, 0.9774699807167053, 0.9774799942970276, 0.9726300239562988, 0.9791200160980225]",0,0.98395,123.0,63.496,7967.433714816837,255
"[0.9806200265884399, 0.9774799942970276, 0.9774900078773499, 0.9726399779319763, 0.9791300296783447]",0,0.98395,123.0,63.496,7967.433714816837,256
"[0.9806299805641174, 0.9774900078773499, 0.9775000214576721, 0.9726499915122986, 0.9791399836540222]",0,0.98396,123.0,63.496,7967.433714816837,257
"[0.9806399941444397, 0.9775000214576721, 0.9775000214576721, 0.9726600050926208, 0.9791399836540222]",0,0.98397,123.0,63.496,7967.433714816837,258
"[0.980650007724762, 0.9775099754333496, 0.9775099754333496, 0.9726700186729431, 0.9791499972343445]",0,0.98397,123.0,63.496,7967.433714816837,259
"[0.980650007724762, 0.9775099754333496, 0.9775199890136719, 0.9726799726486206, 0.9791600108146667]",0,0.98398,123.0,63.496,7967.433714816837,260
"[0.9806600213050842, 0.9775199890136719, 0.9775300025939941, 0.9726899862289429, 0.979170024394989]",0,0.98399,123.0,63.496,7967.433714816837,261
"[0.9806699752807617, 0.9775300025939941, 0.9775400161743164, 0.9726999998092651, 0.9791799783706665]",0,0.98399,123.0,63.496,7967.433714816837,262
"[0.980679988861084, 0.9775400161743164, 0.9775500297546387, 0.9726999998092651, 0.9791899919509888]",0,0.984,123.0,63.496,7967.433714816837,263
"[0.9806900024414062, 0.9775500297546387, 0.9775599837303162, 0.9727100133895874, 0.979200005531311]",0,0.98401,123.0,63.496,7967.433714816837,264
"[0.9806900024414062, 0.9775599837303162, 0.9775599837303162, 0.9727200269699097, 0.9792100191116333]",0,0.98401,123.0,63.496,7967.433714816837,265
"[0.9807000160217285, 0.9775699973106384, 0.9775699973106384, 0.9727299809455872, 0.9792199730873108]",0,0.98402,123.0,63.496,7967.433714816837,266
"[0.9807100296020508, 0.9775699973106384, 0.9775800108909607, 0.9727399945259094, 0.9792199730873108]",0,0.98403,123.0,63.496,7967.433714816837,267
"[0.9807199835777283, 0.9775800108909607, 0.977590024471283, 0.9727500081062317, 0.9792299866676331]",0,0.98404,123.0,63.496,7967.433714816837,268
"[0.9807199835777283, 0.977590024471283, 0.9775999784469604, 0.972760021686554, 0.9792400002479553]",0,0.98404,123.0,63.496,7967.433714816837,269
"[0.9807299971580505, 0.9775999784469604, 0.9776099920272827, 0.9727699756622314, 0.9792500138282776]",0,0.98405,123.0,63.496,7967.433714816837,270
"[0.9807400107383728, 0.9776099920272827, 0.9776099920272827, 0.9727799892425537, 0.9792600274085999]",0,0.98406,123.0,63.496,7967.433714816837,271
"[0.9807500243186951, 0.977620005607605, 0.977620005607605, 0.972790002822876, 0.9792699813842773]",0,0.98406,123.0,63.496,7967.433714816837,272
"[0.9807599782943726, 0.977620005607605, 0.9776300191879272, 0.9728000164031982, 0.9792799949645996]",0,0.98407,123.0,63.496,7967.433714816837,273
"[0.9807599782943726, 0.9776300191879272, 0.9776399731636047, 0.9728099703788757, 0.9792900085449219]",0,0.98408,123.0,63.496,7967.433714816837,274
"[0.9807699918746948, 0.9776399731636047, 0.977649986743927, 0.972819983959198, 0.9793000221252441]",0,0.98408,123.0,63.496,7967.433714816837,275
"[0.9807800054550171, 0.977649986743927, 0.9776600003242493, 0.9728299975395203, 0.9793000221252441]",0,0.98409,123.0,63.496,7967.433714816837,276
"[0.9807900190353394, 0.9776600003242493, 0.9776700139045715, 0.9728400111198425, 0.9793099761009216]",0,0.9841,123.0,63.496,7967.433714816837,277
"[0.9807900190353394, 0.9776700139045715, 0.9776700139045715, 0.9728500247001648, 0.9793199896812439]",0,0.98411,123.0,63.496,7967.433714816837,278
"[0.9807999730110168, 0.9776800274848938, 0.9776800274848938, 0.9728599786758423, 0.9793300032615662]",0,0.98411,123.0,63.496,7967.433714816837,279
"[0.9808099865913391, 0.9776800274848938, 0.9776899814605713, 0.9728699922561646, 0.9793400168418884]",0,0.98412,123.0,63.496,7967.433714816837,280
"[0.9808200001716614, 0.9776899814605713, 0.9776999950408936, 0.9728800058364868, 0.9793499708175659]",0,0.98413,123.0,63.496,7967.433714816837,281
"[0.9808200001716614, 0.9776999950408936, 0.9777100086212158, 0.9728900194168091, 0.9793599843978882]",0,0.98413,123.0,63.496,7967.433714816837,282
"[0.9808300137519836, 0.9777100086212158, 0.9777200222015381, 0.9728999733924866, 0.9793699979782104]",0,0.98414,123.0,63.496,7967.433714816837,283
"[0.9808400273323059, 0.9777200222015381, 0.9777299761772156, 0.9729099869728088, 0.9793800115585327]",0,0.98415,123.0,63.496,7967.433714816837,284
"[0.9808499813079834, 0.9777299761772156, 0.9777299761772156, 0.9729200005531311, 0.9793800115585327]",0,0.98415,123.0,63.496,7967.433714816837,285
"[0.9808599948883057, 0.9777399897575378, 0.9777399897575378, 0.9729300141334534, 0.979390025138855]",0,0.98416,123.0,63.496,7967.433714816837,286
"[0.9808599948883057, 0.9777399897575378, 0.9777500033378601, 0.9729400277137756, 0.9793999791145325]",0,0.98417,123.0,63.496,7967.433714816837,287
"[0.9808700084686279, 0.9777500033378601, 0.9777600169181824, 0.9729499816894531, 0.9794099926948547]",0,0.98418,123.0,63.496,7967.433714816837,288
"[0.9808800220489502, 0.9777600169181824, 0.9777699708938599, 0.9729599952697754, 0.979420006275177]",0,0.98418,123.0,63.496,7967.433714816837,289
"[0.9808899760246277, 0.9777699708938599, 0.9777799844741821, 0.9729700088500977, 0.9794300198554993]",0,0.98419,123.0,63.496,7967.433714816837,290
"[0.9808899760246277, 0.9777799844741821, 0.9777799844741821, 0.9729800224304199, 0.9794399738311768]",0,0.9842,123.0,63.496,7967.433714816837,291
"[0.98089998960495, 0.9777899980545044, 0.9777899980545044, 0.9729899764060974, 0.979449987411499]",0,0.9842,123.0,63.496,7967.433714816837,292
"[0.9809100031852722, 0.9777899980545044, 0.9778000116348267, 0.9729999899864197, 0.9794600009918213]",0,0.98421,123.0,63.496,7967.433714816837,293
"[0.9809200167655945, 0.9778000116348267, 0.9778100252151489, 0.9730100035667419, 0.9794600009918213]",0,0.98422,123.0,63.496,7967.433714816837,294
"[0.980929970741272, 0.9778100252151489, 0.9778199791908264, 0.9730200171470642, 0.9794700145721436]",0,0.98422,123.0,63.496,7967.433714816837,295
"[0.980929970741272, 0.9778199791908264, 0.9778299927711487, 0.9730299711227417, 0.9794800281524658]",0,0.98423,123.0,63.496,7967.433714816837,296
"[0.9809399843215942, 0.9778299927711487, 0.977840006351471, 0.973039984703064, 0.9794899821281433]",0,0.98424,123.0,63.496,7967.433714816837,297
"[0.9809499979019165, 0.977840006351471, 0.977840006351471, 0.9730499982833862, 0.9794999957084656]",0,0.98424,123.0,63.496,7967.433714816837,298
"[0.9809600114822388, 0.9778500199317932, 0.9778500199317932, 0.9730600118637085, 0.9795100092887878]",0,0.98425,123.0,63.496,7967.433714816837,299
"[0.9809600114822388, 0.9778500199317932, 0.9778599739074707, 0.9730700254440308, 0.9795200228691101]",0,0.98426,123.0,63.496,7967.433714816837,300
"[0.980970025062561, 0.9778599739074707, 0.977869987487793, 0.9730799794197083, 0.9795299768447876]",0,0.98427,123.0,63.496,7967.433714816837,301
"[0.9809799790382385, 0.977869987487793, 0.9778800010681152, 0.9730899930000305, 0.9795399904251099]",0,0.98427,123.0,63.496,7967.433714816837,302
"[0.9809899926185608, 0.9778800010681152, 0.9778900146484375, 0.9731000065803528, 0.9795399904251099]",0,0.98428,123.0,63.496,7967.433714816837,303
"[0.9810000061988831, 0.9778900146484375, 0.9778900146484375, 0.973110020160675, 0.9795500040054321]",0,0.98429,123.0,63.496,7967.433714816837,304
"[0.9810000061988831, 0.9779000282287598, 0.9779000282287598, 0.9731199741363525, 0.9795600175857544]",0,0.98429,123.0,63.496,7967.433714816837,305
"[0.9810100197792053, 0.9779000282287598, 0.9779099822044373, 0.9731299877166748, 0.9795699715614319]",0,0.9843,123.0,63.496,7967.433714816837,306
